time,avg_depth,year
1996-03-29T12:00:00Z,43.70328335455956,1996
1996-03-30T12:00:00Z,43.231441971493396,1996
1996-03-31T12:00:00Z,42.9415933280629,1996
1996-04-01T12:00:00Z,42.55706361016615,1996
1996-04-02T12:00:00Z,41.91992782931451,1996
1996-04-03T12:00:00Z,41.2196432478641,1996
1996-04-04T12:00:00Z,40.729538313986374,1996
1996-04-05T12:00:00Z,40.10280498374202,1996
1996-04-06T12:00:00Z,39.56218057917347,1996
1996-04-07T12:00:00Z,39.40567394638748,1996
1996-04-08T12:00:00Z,40.99051052521429,1996
1996-04-09T12:00:00Z,43.80291448958133,1996
1996-04-10T12:00:00Z,44.66783027671809,1996
1996-04-11T12:00:00Z,44.43797668383804,1996
1996-04-12T12:00:00Z,43.96388071400002,1996
1996-04-13T12:00:00Z,43.32641921017652,1996
1996-04-14T12:00:00Z,42.94540537083013,1996
1996-04-15T12:00:00Z,42.581077882323925,1996
1996-04-16T12:00:00Z,42.07808197881908,1996
1996-04-17T12:00:00Z,41.58783411850955,1996
1996-04-18T12:00:00Z,40.957049785721566,1996
1996-04-19T12:00:00Z,40.46753784847889,1996
1996-04-20T12:00:00Z,39.825351397005754,1996
1996-04-21T12:00:00Z,39.27479695329855,1996
1996-04-22T12:00:00Z,38.772946701553245,1996
1996-04-23T12:00:00Z,38.20352964853196,1996
1996-04-24T12:00:00Z,37.8412730280482,1996
1996-04-25T12:00:00Z,37.20362832035644,1996
1996-04-26T12:00:00Z,36.66382242350358,1996
1996-04-27T12:00:00Z,36.402161447745854,1996
1996-04-28T12:00:00Z,35.78751831420825,1996
1996-04-29T12:00:00Z,36.302924480564094,1996
1996-04-30T12:00:00Z,36.21345177680772,1996
1996-05-01T12:00:00Z,34.91689849057166,1996
1996-05-02T12:00:00Z,34.945202628938326,1996
1996-05-03T12:00:00Z,36.02572558379559,1996
1996-05-04T12:00:00Z,37.193421494839214,1996
1996-05-05T12:00:00Z,36.877728561190835,1996
1996-05-06T12:00:00Z,36.25480394186055,1996
1996-05-07T12:00:00Z,35.83991451297753,1996
1996-05-08T12:00:00Z,35.38700615208379,1996
1996-05-09T12:00:00Z,34.791829498785305,1996
1996-05-10T12:00:00Z,34.15181788471407,1996
1996-05-11T12:00:00Z,33.472373232415286,1996
1996-05-12T12:00:00Z,32.892672236121626,1996
1996-05-13T12:00:00Z,32.48166066325919,1996
1996-05-14T12:00:00Z,33.27018235726634,1996
1996-05-15T12:00:00Z,33.595557962839806,1996
1996-05-16T12:00:00Z,33.233178036328766,1996
1996-05-17T12:00:00Z,32.603892973388966,1996
1996-05-18T12:00:00Z,31.98362652756314,1996
1996-05-19T12:00:00Z,31.35575174470111,1996
1996-05-20T12:00:00Z,31.55151940650688,1996
1996-05-21T12:00:00Z,34.22739495069736,1996
1996-05-22T12:00:00Z,37.17744897980853,1996
1996-05-23T12:00:00Z,37.07608550082586,1996
1996-05-24T12:00:00Z,37.202285066363196,1996
1996-05-25T12:00:00Z,37.609490065640436,1996
1996-05-26T12:00:00Z,38.86267349115016,1996
1996-05-27T12:00:00Z,39.97150685677074,1996
1996-05-28T12:00:00Z,42.183241280668426,1996
1996-05-29T12:00:00Z,43.02481739064785,1996
1996-05-30T12:00:00Z,43.73587341628964,1996
1996-06-01T12:00:00Z,43.764710758714955,1997
1996-06-02T12:00:00Z,43.49269564422077,1997
1996-06-03T12:00:00Z,43.25144567186416,1997
1996-06-04T12:00:00Z,43.079305366191164,1997
1996-06-05T12:00:00Z,43.10290848400754,1997
1996-06-06T12:00:00Z,42.66562123976572,1997
1996-06-07T12:00:00Z,42.70989707392994,1997
1996-06-08T12:00:00Z,43.42181688021527,1997
1996-06-09T12:00:00Z,44.229487512379116,1997
1996-06-10T12:00:00Z,46.35130291294036,1997
1996-06-11T12:00:00Z,46.75875034343717,1997
1996-06-12T12:00:00Z,47.34463801667157,1997
1996-06-13T12:00:00Z,47.711695585840104,1997
1996-06-14T12:00:00Z,47.81998114308413,1997
1996-06-15T12:00:00Z,47.85586183086869,1997
1996-06-16T12:00:00Z,48.155281883839294,1997
1996-06-17T12:00:00Z,48.53142541657684,1997
