time,avg_depth,year
1995-07-29T12:00:00Z,33.97374127207727,1996
1995-07-30T12:00:00Z,34.41971177139432,1996
1995-07-31T12:00:00Z,34.35834719333779,1996
1995-08-01T12:00:00Z,33.871450250552755,1996
1995-08-02T12:00:00Z,33.30623218842749,1996
1995-08-03T12:00:00Z,33.222835073928756,1996
1995-08-04T12:00:00Z,34.984118522976566,1996
1995-08-05T12:00:00Z,35.16519073575998,1996
1995-08-06T12:00:00Z,34.46717202908612,1996
1995-08-07T12:00:00Z,33.680172981127704,1996
1995-08-08T12:00:00Z,33.01060807557811,1996
1995-08-09T12:00:00Z,32.43474157400626,1996
1995-08-10T12:00:00Z,32.03728623983325,1996
1995-08-11T12:00:00Z,31.5269597593414,1996
1995-08-12T12:00:00Z,31.317112511682463,1996
1995-08-13T12:00:00Z,31.081754297560973,1996
1995-08-14T12:00:00Z,30.798345784552534,1996
1995-08-15T12:00:00Z,30.681058092051924,1996
1995-08-16T12:00:00Z,30.401483699133536,1996
1995-08-17T12:00:00Z,29.972795218095023,1996
1995-08-18T12:00:00Z,29.62699115614933,1996
1995-08-19T12:00:00Z,29.503598198904697,1996
1995-08-20T12:00:00Z,29.32070161705503,1996
1995-08-21T12:00:00Z,29.14548761926365,1996
1995-08-22T12:00:00Z,29.077946502618293,1996
1995-08-23T12:00:00Z,30.029608837374276,1996
1995-08-24T12:00:00Z,35.49674649962482,1996
1995-08-25T12:00:00Z,37.76969409516696,1996
1995-08-26T12:00:00Z,37.69873553256447,1996
1995-08-27T12:00:00Z,37.73354265874327,1996
1995-08-28T12:00:00Z,37.69076273831284,1996
1995-08-29T12:00:00Z,37.10490081788978,1996
1995-08-30T12:00:00Z,36.50157169132812,1996
1995-08-31T12:00:00Z,36.26629977408399,1996
1995-09-01T12:00:00Z,36.40570728150684,1996
1995-09-02T12:00:00Z,36.9991305551146,1996
1995-09-03T12:00:00Z,37.17733862565851,1996
1995-09-04T12:00:00Z,37.05785440721428,1996
1995-09-05T12:00:00Z,37.27654677035176,1996
1995-09-06T12:00:00Z,38.46056327698397,1996
1995-09-07T12:00:00Z,38.813132586932205,1996
1995-09-08T12:00:00Z,39.327748978173,1996
1995-09-09T12:00:00Z,39.690326199638974,1996
1995-09-10T12:00:00Z,40.2515777562671,1996
1995-09-11T12:00:00Z,40.84021312861204,1996
1995-09-12T12:00:00Z,40.8715765368343,1996
1995-09-13T12:00:00Z,40.67542781596319,1996
1995-09-14T12:00:00Z,40.17272253512869,1996
1995-09-15T12:00:00Z,39.668976895932936,1996
1995-09-16T12:00:00Z,39.650328086569075,1996
1995-09-17T12:00:00Z,39.49313285185004,1996
1995-09-18T12:00:00Z,39.2664803176155,1996
1995-09-19T12:00:00Z,39.07771099849032,1996
1995-09-20T12:00:00Z,39.192483942142076,1996
1995-09-21T12:00:00Z,38.85097055145622,1996
1995-09-22T12:00:00Z,39.01256082648745,1996
1995-09-23T12:00:00Z,39.24595781199262,1996
1995-09-24T12:00:00Z,38.95667637555069,1996
1995-09-25T12:00:00Z,38.585332871510865,1996
1995-09-26T12:00:00Z,38.14278780370221,1996
1995-09-27T12:00:00Z,38.18381378872505,1996
1995-09-28T12:00:00Z,39.87070311435173,1996
1995-09-29T12:00:00Z,40.64636173790045,1996
1995-09-30T12:00:00Z,40.58234677254045,1996
1995-10-01T12:00:00Z,40.57792465058643,1996
1995-10-02T12:00:00Z,40.814019245405504,1996
1995-10-03T12:00:00Z,40.678898712610284,1996
1995-10-04T12:00:00Z,40.27114063350741,1996
1995-10-05T12:00:00Z,40.27355495923647,1996
1995-10-06T12:00:00Z,42.021158328882976,1996
1995-10-07T12:00:00Z,42.29349385494116,1996
1995-10-08T12:00:00Z,42.3617893834539,1996
1995-10-09T12:00:00Z,43.30840405792027,1996
1995-10-10T12:00:00Z,44.15507596919166,1996
1995-10-11T12:00:00Z,44.09844242884293,1996
1995-10-12T12:00:00Z,43.63105784219112,1996
1995-10-13T12:00:00Z,43.707423439548954,1996
1995-10-14T12:00:00Z,45.43066512060212,1996
1995-10-15T12:00:00Z,46.9972372312854,1996
1995-10-16T12:00:00Z,48.98764074887865,1996
1995-10-17T12:00:00Z,50.22981032465861,1996
1995-10-18T12:00:00Z,51.61776716902954,1996
1995-10-19T12:00:00Z,51.88512472830837,1996
1995-10-20T12:00:00Z,51.41531092674562,1996
1995-10-21T12:00:00Z,50.93250807520224,1996
1995-10-22T12:00:00Z,51.07733916302269,1996
1995-10-23T12:00:00Z,52.14658619136231,1996
1995-10-24T12:00:00Z,52.147062338811295,1996
1995-10-25T12:00:00Z,51.48799874812919,1996
1995-10-26T12:00:00Z,50.79822351397777,1996
1995-10-27T12:00:00Z,50.10490106251985,1996
1995-10-28T12:00:00Z,49.416132084606446,1996
1995-10-29T12:00:00Z,48.73444522031958,1996
1995-10-30T12:00:00Z,47.945729067743585,1996
1995-10-31T12:00:00Z,47.35459798818471,1996
1995-11-01T12:00:00Z,46.798367992554304,1996
1995-11-02T12:00:00Z,46.29239528844686,1996
1995-11-03T12:00:00Z,46.147256385287626,1996
1995-11-04T12:00:00Z,46.366291479452585,1996
1995-11-05T12:00:00Z,45.99817835698515,1996
1995-11-06T12:00:00Z,45.50096424926623,1996
1995-11-07T12:00:00Z,44.99739384926731,1996
1995-11-08T12:00:00Z,44.60548045263935,1996
1995-11-09T12:00:00Z,44.140193957516544,1996
1995-11-10T12:00:00Z,43.61605357376532,1996
1995-11-11T12:00:00Z,43.19982646499395,1996
1995-11-12T12:00:00Z,42.97032851976699,1996
1995-11-13T12:00:00Z,42.52943893277563,1996
1995-11-14T12:00:00Z,42.239976299521274,1996
1995-11-15T12:00:00Z,41.735603156075776,1996
1995-11-16T12:00:00Z,41.2716788652478,1996
1995-11-17T12:00:00Z,40.87766154183697,1996
1995-11-18T12:00:00Z,40.521398620530746,1996
1995-11-19T12:00:00Z,40.28771154980935,1996
1995-11-20T12:00:00Z,40.00455994928269,1996
1995-11-21T12:00:00Z,39.77094882811902,1996
1995-11-22T12:00:00Z,39.42405584486645,1996
1995-11-23T12:00:00Z,39.029055235645096,1996
1995-11-24T12:00:00Z,38.758670008077445,1996
1995-11-25T12:00:00Z,38.646786673412265,1996
1995-11-26T12:00:00Z,38.358341770190805,1996
1995-11-27T12:00:00Z,38.02812757618163,1996
1995-11-28T12:00:00Z,37.793095248686576,1996
1995-11-29T12:00:00Z,37.80527488155533,1996
1995-11-30T12:00:00Z,37.73088091416877,1996
1995-12-01T12:00:00Z,37.48522524240551,1996
1995-12-02T12:00:00Z,37.19755434336088,1996
1995-12-03T12:00:00Z,36.90018946169406,1996
1995-12-04T12:00:00Z,36.696790799618235,1996
1995-12-05T12:00:00Z,36.51587165833454,1996
1995-12-06T12:00:00Z,36.26308211850606,1996
1995-12-07T12:00:00Z,35.970230487511515,1996
1995-12-08T12:00:00Z,35.74854833502961,1996
1995-12-09T12:00:00Z,35.57367351949507,1996
1995-12-10T12:00:00Z,35.57427693959198,1996
1995-12-11T12:00:00Z,35.22175290633602,1996
1995-12-12T12:00:00Z,34.81192883632559,1996
1995-12-13T12:00:00Z,34.743461543409175,1996
1995-12-14T12:00:00Z,34.44666962474147,1996
1995-12-15T12:00:00Z,34.151238507225045,1996
1995-12-16T12:00:00Z,33.90010869995737,1996
1995-12-17T12:00:00Z,33.63187450405199,1996
1995-12-18T12:00:00Z,33.35417920814555,1996
1995-12-19T12:00:00Z,33.22238787906527,1996
1995-12-20T12:00:00Z,33.32378150935738,1996
1995-12-21T12:00:00Z,33.041277481152896,1996
1995-12-22T12:00:00Z,32.72639214030442,1996
1995-12-23T12:00:00Z,32.58101012944942,1996
1995-12-24T12:00:00Z,32.238726774041965,1996
1995-12-25T12:00:00Z,31.844820763758886,1996
1995-12-26T12:00:00Z,31.572174883075608,1996
1995-12-27T12:00:00Z,31.287037955441974,1996
1995-12-28T12:00:00Z,31.300175336268925,1996
1995-12-29T12:00:00Z,31.38795871417039,1996
1995-12-30T12:00:00Z,31.211097892467937,1996
1995-12-31T12:00:00Z,31.188974932942404,1996
1996-01-01T12:00:00Z,31.225621001937597,1996
1996-01-02T12:00:00Z,31.106363980076573,1996
1996-01-03T12:00:00Z,32.27609511825177,1996
1996-01-04T12:00:00Z,32.98306419898434,1996
1996-01-05T12:00:00Z,32.663087600171856,1996
1996-01-06T12:00:00Z,32.31206184937368,1996
1996-01-07T12:00:00Z,32.48150064662668,1996
1996-01-08T12:00:00Z,32.27663929067793,1996
1996-01-09T12:00:00Z,31.823907215845107,1996
1996-01-10T12:00:00Z,31.499887354460334,1996
1996-01-11T12:00:00Z,31.167734526350262,1996
1996-01-12T12:00:00Z,30.850902574396276,1996
1996-01-13T12:00:00Z,30.471430872329652,1996
1996-01-14T12:00:00Z,30.114123585852308,1996
1996-01-15T12:00:00Z,29.821653427082925,1996
1996-01-16T12:00:00Z,29.553220297096992,1996
1996-01-17T12:00:00Z,29.284805954028062,1996
1996-01-18T12:00:00Z,29.049087896636603,1996
1996-01-19T12:00:00Z,28.81540022540863,1996
1996-01-20T12:00:00Z,28.568595006393522,1996
1996-01-21T12:00:00Z,28.201139445846625,1996
1996-01-22T12:00:00Z,27.914070263828986,1996
1996-01-23T12:00:00Z,27.65233156809494,1996
1996-01-24T12:00:00Z,27.192696253676605,1996
1996-01-25T12:00:00Z,26.848388032464857,1996
1996-01-26T12:00:00Z,26.618225647676937,1996
1996-01-27T12:00:00Z,26.327540218841786,1996
1996-01-28T12:00:00Z,25.983087603340653,1996
1996-01-29T12:00:00Z,25.69956257955101,1996
1996-01-30T12:00:00Z,25.55180013179779,1996
1996-01-31T12:00:00Z,25.246789754219318,1996
1996-02-01T12:00:00Z,24.68071857387826,1996
1996-02-02T12:00:00Z,24.376556995957653,1996
1996-02-03T12:00:00Z,24.324495546661325,1996
1996-02-04T12:00:00Z,24.111336242977483,1996
1996-02-05T12:00:00Z,23.614121743957863,1996
1996-02-06T12:00:00Z,23.18218837816498,1996
1996-02-07T12:00:00Z,22.7641264066932,1996
1996-02-08T12:00:00Z,22.27153160333867,1996
1996-02-09T12:00:00Z,21.883397415639372,1996
1996-02-10T12:00:00Z,21.537884083848507,1996
1996-02-11T12:00:00Z,21.17808121968787,1996
1996-02-12T12:00:00Z,20.816968729604586,1996
1996-02-13T12:00:00Z,20.327136974341723,1996
1996-02-14T12:00:00Z,19.829805088872188,1996
1996-02-15T12:00:00Z,19.35832401336582,1996
1996-02-16T12:00:00Z,19.103198666215295,1996
1996-02-17T12:00:00Z,18.770259989014335,1996
1996-02-18T12:00:00Z,18.381158137841044,1996
1996-02-19T12:00:00Z,18.01695969369806,1996
1996-02-20T12:00:00Z,17.716073394738263,1996
1996-02-21T12:00:00Z,17.412004004239336,1996
1996-02-22T12:00:00Z,17.073776698941465,1996
1996-02-23T12:00:00Z,16.706122840198084,1996
1996-02-24T12:00:00Z,16.30963011329426,1996
1996-02-25T12:00:00Z,16.00179950991293,1996
1996-02-26T12:00:00Z,15.684473383809047,1996
1996-02-27T12:00:00Z,15.322816448967382,1996
1996-02-28T12:00:00Z,14.947227516183657,1996
1996-02-29T12:00:00Z,14.543417616630745,1996
1996-03-01T12:00:00Z,14.1852261060307,1996
1996-03-02T12:00:00Z,13.998782907521223,1996
1996-03-03T12:00:00Z,13.849149833340837,1996
1996-03-04T12:00:00Z,13.52383885035669,1996
1996-03-05T12:00:00Z,13.138382875428961,1996
1996-03-06T12:00:00Z,12.522460546170112,1996
1996-03-07T12:00:00Z,12.137146110872097,1996
1996-03-08T12:00:00Z,11.903900190204178,1996
1996-03-09T12:00:00Z,11.442229081198471,1996
1996-03-10T12:00:00Z,11.569907172863443,1996
1996-03-11T12:00:00Z,12.672832106280048,1996
1996-03-12T12:00:00Z,12.61077494138485,1996
1996-03-13T12:00:00Z,12.27246858046466,1996
1996-03-14T12:00:00Z,11.9078408797942,1996
1996-03-15T12:00:00Z,11.585992531815542,1996
1996-03-16T12:00:00Z,11.186091922213352,1996
1996-03-17T12:00:00Z,10.829506314349572,1996
1996-03-18T12:00:00Z,10.404372014165158,1996
1996-03-19T12:00:00Z,10.161942996929723,1996
1996-03-20T12:00:00Z,9.753781462892029,1996
1996-03-21T12:00:00Z,9.33168191422328,1996
1996-03-22T12:00:00Z,8.907254141960275,1996
1996-03-23T12:00:00Z,8.515191327906729,1996
1996-03-24T12:00:00Z,8.11671186304933,1996
1996-03-25T12:00:00Z,7.7651948950199605,1996
1996-03-26T12:00:00Z,7.687709396015069,1996
1996-03-27T12:00:00Z,7.401666981875021,1996
1996-03-28T12:00:00Z,7.264469721997987,1996
1996-03-29T12:00:00Z,7.108634912751681,1996
1996-03-30T12:00:00Z,6.94369748059029,1996
1996-03-31T12:00:00Z,6.7458772412009615,1996
1996-04-01T12:00:00Z,6.5687169040568785,1996
1996-04-02T12:00:00Z,6.273793634716841,1996
1996-04-03T12:00:00Z,5.921352308959381,1996
1996-04-04T12:00:00Z,5.662583506368575,1996
1996-04-05T12:00:00Z,5.42458159555184,1996
1996-04-06T12:00:00Z,5.193870202468728,1996
1996-04-07T12:00:00Z,5.020076883960074,1996
1996-04-08T12:00:00Z,6.0513177961490525,1996
1996-04-09T12:00:00Z,7.6701248981704415,1996
1996-04-10T12:00:00Z,8.129105698653698,1996
1996-04-11T12:00:00Z,7.682835581335335,1996
1996-04-12T12:00:00Z,7.329289126215206,1996
1996-04-13T12:00:00Z,7.035073104883151,1996
1996-04-14T12:00:00Z,6.730809618093358,1996
1996-04-15T12:00:00Z,6.414431010920055,1996
1996-04-16T12:00:00Z,6.076537610254781,1996
1996-04-17T12:00:00Z,5.726202993522545,1996
1996-04-18T12:00:00Z,5.363347540400287,1996
1996-04-19T12:00:00Z,5.022216848563494,1996
1996-04-20T12:00:00Z,4.702154808718415,1996
1996-04-21T12:00:00Z,4.434180121008493,1996
1996-04-22T12:00:00Z,4.165733647066279,1996
1996-04-23T12:00:00Z,3.93395760562581,1996
1996-04-24T12:00:00Z,3.7197243409105427,1996
1996-04-25T12:00:00Z,3.5288664689085043,1996
1996-04-26T12:00:00Z,3.437600321085516,1996
1996-04-27T12:00:00Z,3.367505074586504,1996
1996-04-28T12:00:00Z,3.1932455094974492,1996
1996-04-29T12:00:00Z,3.084405233524922,1996
1996-04-30T12:00:00Z,3.139547920262078,1996
1996-05-01T12:00:00Z,3.748100122100109,1996
1996-05-02T12:00:00Z,4.331577523144639,1996
1996-05-03T12:00:00Z,5.3503611781746585,1996
1996-05-04T12:00:00Z,5.3523968502193195,1996
1996-05-05T12:00:00Z,4.925187932528432,1996
1996-05-06T12:00:00Z,4.562310468753568,1996
1996-05-07T12:00:00Z,4.216241261039028,1996
1996-05-08T12:00:00Z,3.8853135699214714,1996
1996-05-09T12:00:00Z,3.670060546145967,1996
1996-05-10T12:00:00Z,3.6733750880319156,1996
1996-05-11T12:00:00Z,3.381690768274341,1996
1996-05-12T12:00:00Z,3.2122772805604365,1996
1996-05-13T12:00:00Z,3.108019145720444,1996
1996-05-14T12:00:00Z,3.1936153731780466,1996
1996-05-15T12:00:00Z,3.386018344453453,1996
1996-05-16T12:00:00Z,3.163182988824153,1996
1996-05-17T12:00:00Z,2.940490240226413,1996
1996-05-18T12:00:00Z,2.7434752143211627,1996
1996-05-19T12:00:00Z,2.599039582022257,1996
1996-05-20T12:00:00Z,2.5219574203570607,1996
1996-05-21T12:00:00Z,4.110165995549152,1996
1996-05-22T12:00:00Z,5.893689067911331,1996
1996-05-23T12:00:00Z,5.963028152594954,1996
1996-05-24T12:00:00Z,6.263211487532829,1996
1996-05-25T12:00:00Z,6.765359186565724,1996
1996-05-26T12:00:00Z,7.077056913073453,1996
1996-05-27T12:00:00Z,7.561821386121746,1996
1996-05-28T12:00:00Z,7.823920886838821,1996
1996-05-29T12:00:00Z,7.849578278562114,1996
1996-05-30T12:00:00Z,7.737978034184098,1996
1996-06-01T12:00:00Z,7.487477598934053,1997
1996-06-02T12:00:00Z,7.186580123665517,1997
1996-06-03T12:00:00Z,6.828257307111779,1997
1996-06-04T12:00:00Z,6.7104963979921894,1997
1996-06-05T12:00:00Z,6.5926161854145695,1997
1996-06-06T12:00:00Z,6.388144320001448,1997
1996-06-07T12:00:00Z,6.609890470845692,1997
1996-06-08T12:00:00Z,7.013800202807764,1997
1996-06-09T12:00:00Z,6.87185285250774,1997
1996-06-10T12:00:00Z,10.701522664482049,1997
1996-06-11T12:00:00Z,10.945717870873873,1997
1996-06-12T12:00:00Z,11.518180145783008,1997
1996-06-13T12:00:00Z,11.962677709969904,1997
1996-06-14T12:00:00Z,11.75748149458972,1997
1996-06-15T12:00:00Z,11.28545849769286,1997
1996-06-16T12:00:00Z,10.904231955162109,1997
1996-06-17T12:00:00Z,11.223350040452605,1997
1996-06-18T12:00:00Z,11.894055358483206,1997
1996-06-19T12:00:00Z,13.721301460919955,1997
1996-06-20T12:00:00Z,17.185207604661393,1997
1996-06-21T12:00:00Z,19.811379457711006,1997
1996-06-22T12:00:00Z,20.064809435565138,1997
1996-06-23T12:00:00Z,20.346545913800902,1997
1996-06-24T12:00:00Z,21.354663166173175,1997
1996-06-25T12:00:00Z,21.849755401779458,1997
1996-06-26T12:00:00Z,21.901657417215166,1997
1996-06-27T12:00:00Z,21.731512644055073,1997
1996-06-28T12:00:00Z,21.779727601491274,1997
1996-06-29T12:00:00Z,21.728190200686104,1997
1996-06-30T12:00:00Z,21.94481956536109,1997
1996-07-01T12:00:00Z,22.019422753994427,1997
1996-07-02T12:00:00Z,21.798584454767152,1997
1996-07-03T12:00:00Z,21.640350707761222,1997
1996-07-04T12:00:00Z,21.37068226325757,1997
1996-07-05T12:00:00Z,21.317554393968198,1997
1996-07-06T12:00:00Z,20.984787965171133,1997
1996-07-07T12:00:00Z,20.486628958807636,1997
1996-07-08T12:00:00Z,19.938590752576403,1997
1996-07-09T12:00:00Z,19.623421991957272,1997
1996-07-10T12:00:00Z,19.694375651216646,1997
1996-07-11T12:00:00Z,19.33473852916049,1997
1996-07-12T12:00:00Z,19.173287533476117,1997
1996-07-13T12:00:00Z,19.78069034115458,1997
1996-07-14T12:00:00Z,20.12087259743286,1997
1996-07-15T12:00:00Z,19.783313104408144,1997
1996-07-16T12:00:00Z,21.452165107605623,1997
1996-07-17T12:00:00Z,21.623266002550412,1997
1996-07-18T12:00:00Z,21.25199603226463,1997
1996-07-19T12:00:00Z,20.92345611617684,1997
1996-07-20T12:00:00Z,20.52798889418891,1997
1996-07-21T12:00:00Z,20.487378907343782,1997
1996-07-22T12:00:00Z,20.584960564915512,1997
1996-07-23T12:00:00Z,20.369917413840447,1997
1996-07-24T12:00:00Z,20.22903080122011,1997
1996-07-25T12:00:00Z,19.925501883800536,1997
1996-07-26T12:00:00Z,19.576445560579085,1997
1996-07-27T12:00:00Z,19.200344298565422,1997
1996-07-28T12:00:00Z,18.817245176279815,1997
1996-07-29T12:00:00Z,18.489251666869986,1997
1996-07-30T12:00:00Z,18.300168737013124,1997
1996-07-31T12:00:00Z,18.125341327218422,1997
1996-08-01T12:00:00Z,18.225306115123598,1997
1996-08-02T12:00:00Z,18.521689958833925,1997
1996-08-03T12:00:00Z,18.989657999883086,1997
1996-08-04T12:00:00Z,19.305413974633296,1997
1996-08-05T12:00:00Z,19.086348234216274,1997
1996-08-06T12:00:00Z,19.78893279039778,1997
1996-08-07T12:00:00Z,19.716904757819144,1997
1996-08-08T12:00:00Z,19.547624298188758,1997
1996-08-09T12:00:00Z,19.95378742767361,1997
1996-08-10T12:00:00Z,20.0342853599851,1997
1996-08-11T12:00:00Z,19.75503463578154,1997
1996-08-12T12:00:00Z,19.420989661819206,1997
1996-08-13T12:00:00Z,19.09493080763462,1997
1996-08-14T12:00:00Z,18.88275865784588,1997
1996-08-15T12:00:00Z,18.73263632763728,1997
1996-08-16T12:00:00Z,18.72100225985342,1997
1996-08-17T12:00:00Z,18.635083274463014,1997
1996-08-18T12:00:00Z,18.55809638025011,1997
1996-08-19T12:00:00Z,19.241155895190886,1997
1996-08-20T12:00:00Z,21.04885845806643,1997
1996-08-21T12:00:00Z,22.173156711917432,1997
1996-08-22T12:00:00Z,22.513092231913948,1997
1996-08-23T12:00:00Z,23.480571327900677,1997
1996-08-24T12:00:00Z,24.290443622914164,1997
1996-08-25T12:00:00Z,24.18154574554417,1997
1996-08-26T12:00:00Z,24.724933923983784,1997
1996-08-27T12:00:00Z,25.634897081648802,1997
1996-08-28T12:00:00Z,25.71385487265498,1997
1996-08-29T12:00:00Z,25.522142114204943,1997
1996-08-30T12:00:00Z,25.493638095589507,1997
1996-08-31T12:00:00Z,25.497043073235716,1997
1996-09-01T12:00:00Z,25.204167993878993,1997
1996-09-02T12:00:00Z,25.089233530373345,1997
1996-09-03T12:00:00Z,25.045249825219802,1997
1996-09-04T12:00:00Z,24.578280993913694,1997
1996-09-05T12:00:00Z,24.075705056722907,1997
1996-09-06T12:00:00Z,23.69168437897984,1997
1996-09-07T12:00:00Z,23.649860160824836,1997
1996-09-08T12:00:00Z,23.64727039192379,1997
1996-09-09T12:00:00Z,24.117994871896112,1997
1996-09-10T12:00:00Z,25.813261188699496,1997
1996-09-11T12:00:00Z,26.525678088686025,1997
1996-09-12T12:00:00Z,26.486372632354527,1997
1996-09-13T12:00:00Z,26.43282191447483,1997
1996-09-14T12:00:00Z,26.074043556198436,1997
1996-09-15T12:00:00Z,25.66832982043678,1997
1996-09-16T12:00:00Z,25.947402135912515,1997
1996-09-17T12:00:00Z,26.30225045856136,1997
1996-09-18T12:00:00Z,26.277807866254353,1997
1996-09-19T12:00:00Z,25.922695649078847,1997
1996-09-20T12:00:00Z,25.94469759106986,1997
1996-09-21T12:00:00Z,25.9276695419829,1997
1996-09-22T12:00:00Z,25.77102876414748,1997
1996-09-23T12:00:00Z,25.716880788532222,1997
1996-09-24T12:00:00Z,25.813938903201453,1997
1996-09-25T12:00:00Z,25.39066039950794,1997
1996-09-26T12:00:00Z,24.96228012104576,1997
1996-09-27T12:00:00Z,24.57777410777145,1997
1996-09-28T12:00:00Z,24.176314570457766,1997
1996-09-29T12:00:00Z,23.840950907759524,1997
1996-09-30T12:00:00Z,24.234793788772606,1997
1996-10-01T12:00:00Z,24.848016568005495,1997
1996-10-02T12:00:00Z,24.65998035296871,1997
1996-10-03T12:00:00Z,24.67336804983548,1997
1996-10-04T12:00:00Z,25.451600295953256,1997
1996-10-05T12:00:00Z,25.67784747610363,1997
1996-10-06T12:00:00Z,25.887893182360344,1997
1996-10-07T12:00:00Z,26.629641313814393,1997
1996-10-08T12:00:00Z,27.648697690795615,1997
1996-10-09T12:00:00Z,28.639180508463202,1997
1996-10-10T12:00:00Z,28.385534320685586,1997
1996-10-11T12:00:00Z,27.94011586363939,1997
1996-10-12T12:00:00Z,27.983572277569746,1997
1996-10-13T12:00:00Z,30.8096188797423,1997
1996-10-14T12:00:00Z,31.735233106996123,1997
1996-10-15T12:00:00Z,32.47742582231497,1997
1996-10-16T12:00:00Z,33.47103749115483,1997
1996-10-17T12:00:00Z,34.91134786970118,1997
1996-10-18T12:00:00Z,35.624164566167074,1997
1996-10-19T12:00:00Z,35.48391179618125,1997
1996-10-20T12:00:00Z,34.79575466806111,1997
1996-10-21T12:00:00Z,34.1041524507857,1997
1996-10-22T12:00:00Z,33.45127428719859,1997
1996-10-23T12:00:00Z,32.81314347255008,1997
1996-10-24T12:00:00Z,32.231159457637325,1997
1996-10-25T12:00:00Z,31.666443753499358,1997
1996-10-26T12:00:00Z,31.122360611615758,1997
1996-10-27T12:00:00Z,30.54147011881127,1997
1996-10-28T12:00:00Z,30.05288674936472,1997
1996-10-29T12:00:00Z,29.555474821383992,1997
1996-10-30T12:00:00Z,29.10489935870269,1997
1996-10-31T12:00:00Z,28.6988828554443,1997
1996-11-01T12:00:00Z,28.22659863113306,1997
1996-11-02T12:00:00Z,27.852829740096492,1997
1996-11-03T12:00:00Z,27.423324367044955,1997
1996-11-04T12:00:00Z,26.951128600650158,1997
1996-11-05T12:00:00Z,26.606124699711216,1997
1996-11-06T12:00:00Z,26.276728935549936,1997
1996-11-07T12:00:00Z,25.94482525534541,1997
1996-11-08T12:00:00Z,25.67747107028494,1997
1996-11-09T12:00:00Z,25.250286935592374,1997
1996-11-10T12:00:00Z,24.722491890022734,1997
1996-11-11T12:00:00Z,24.355515982565286,1997
1996-11-12T12:00:00Z,23.969684407351416,1997
1996-11-13T12:00:00Z,23.630197143776527,1997
1996-11-14T12:00:00Z,23.413634222961896,1997
1996-11-15T12:00:00Z,23.260268197587376,1997
1996-11-16T12:00:00Z,23.0079351703754,1997
1996-11-17T12:00:00Z,22.772950808646982,1997
1996-11-18T12:00:00Z,22.591537338279252,1997
1996-11-19T12:00:00Z,22.75652632288321,1997
